"","Team_Id","Team_Name","Season","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS","Seed"
"3926",1386,"Saint Joseph's",2017,"A-10","11","20","69.5","73.1","-3.55","3.69","-0.84","0.97","0.14",NA
"3927",1387,"Saint Louis",2003,"CUSA (American)","16","14","60.7","60.7","-0.03","6.88","-5.85","12.70","6.84",NA
"3928",1387,"Saint Louis",2004,"CUSA","19","13","62.7","59.9","2.72","5.03","-4.18","11.93","7.74",NA
"3929",1387,"Saint Louis",2005,"CUSA","9","21","56.4","60.8","-4.37","5.04","-10.67","11.34","0.67",NA
"3930",1387,"Saint Louis",2006,"A-10","16","13","60.3","59.6","0.69","3.00","-6.24","9.45","3.21",NA
"3931",1387,"Saint Louis",2007,"A-10","20","13","66.0","65.1","0.94","2.91","-3.47","6.60","3.13",NA
"3932",1387,"Saint Louis",2008,"A-10","16","15","60.1","61.6","-1.52","3.05","-8.34","8.65","0.31",NA
"3933",1387,"Saint Louis",2009,"A-10","18","14","61.8","60.8","1.03","0.99","-5.19","6.21","1.02",NA
"3934",1387,"Saint Louis",2010,"A-10","23","13","63.4","60.2","3.19","2.55","-4.23","9.69","5.46",NA
"3935",1387,"Saint Louis",2011,"A-10","12","19","63.0","62.4","0.65","3.06","-4.91","7.74","2.83",NA
"3936",1387,"Saint Louis",2012,"A-10","26","8","68.7","57.6","11.06","4.06","2.48","12.67","15.15",9
"3937",1387,"Saint Louis",2013,"A-10","28","7","68.2","58.2","10.06","4.28","3.47","10.87","14.33",4
"3938",1387,"Saint Louis",2014,"A-10","27","7","69.8","61.9","7.91","4.24","2.13","9.50","11.63",5
"3939",1387,"Saint Louis",2015,"A-10","11","21","59.8","66.3","-6.56","2.43","-6.26","0.89","-5.38",NA
"3940",1387,"Saint Louis",2016,"A-10","11","21","65.8","72.0","-6.22","3.49","-4.59","1.86","-2.73",NA
"3941",1387,"Saint Louis",2017,"A-10","12","21","61.4","69.3","-7.94","1.85","-10.79","4.70","-6.09",NA
"3942",1388,"Saint Mary's (CA)",2003,"WCC","15","15","66.7","64.1","2.57","0.84","-3.79","5.73","1.94",NA
"3943",1388,"Saint Mary's (CA)",2004,"WCC","19","12","76.7","67.2","9.52","1.79","5.37","2.67","8.04",NA
"3944",1388,"Saint Mary's (CA)",2005,"WCC","25","9","69.8","64.1","5.74","2.40","1.02","5.67","6.68",10
"3945",1388,"Saint Mary's (CA)",2006,"WCC","17","12","70.7","66.2","4.41","2.28","1.70","3.29","5.00",NA
"3946",1388,"Saint Mary's (CA)",2007,"WCC","17","15","70.2","65.3","4.94","1.03","1.09","3.08","4.17",NA
"3947",1388,"Saint Mary's (CA)",2008,"WCC","25","7","75.7","63.7","12.00","0.36","6.27","5.12","11.39",10
"3948",1388,"Saint Mary's (CA)",2009,"WCC","28","7","73.4","64.1","9.31","1.49","5.62","3.90","9.52",NA
"3949",1388,"Saint Mary's (CA)",2010,"WCC","28","6","78.5","66.4","12.06","2.20","10.03","3.35","13.38",10
"3950",1388,"Saint Mary's (CA)",2011,"WCC","25","9","78.9","66.3","12.68","1.95","9.69","3.35","13.04",NA
"3951",1388,"Saint Mary's (CA)",2012,"WCC","27","6","74.8","62.7","12.09","0.78","6.01","5.25","11.26",7
"3952",1388,"Saint Mary's (CA)",2013,"WCC","28","7","74.6","62.9","11.63","3.31","8.78","5.74","14.51",11
"3953",1388,"Saint Mary's (CA)",2014,"WCC","23","12","71.5","65.5","6.00","4.29","2.01","7.34","9.35",NA
"3954",1388,"Saint Mary's (CA)",2015,"WCC","21","10","69.1","64.0","5.06","3.78","3.88","4.80","8.68",NA
"3955",1388,"Saint Mary's (CA)",2016,"WCC","29","6","73.6","60.9","12.69","1.24","1.89","11.71","13.60",NA
"3956",1388,"Saint Mary's (CA)",2017,"WCC","29","5","72.0","57.5","14.56","2.19","1.09","15.66","16.75",7
"3957",1389,"Saint Peter's",2003,"MAAC","10","19","73.5","78.1","-4.55","-2.97","2.01","-9.53","-7.52",NA
"3958",1389,"Saint Peter's",2004,"MAAC","17","12","75.7","75.3","0.38","-2.81","5.04","-7.47","-2.43",NA
"3959",1389,"Saint Peter's",2005,"MAAC","15","13","78.6","77.3","1.32","-4.26","6.41","-9.35","-2.94",NA
"3960",1389,"Saint Peter's",2006,"MAAC","17","15","74.5","75.2","-0.69","-0.98","2.62","-4.29","-1.67",NA
"3961",1389,"Saint Peter's",2007,"MAAC","5","25","59.6","66.6","-7.00","-5.82","-14.06","0.34","-13.72",NA
"3962",1389,"Saint Peter's",2008,"MAAC","6","24","66.7","72.6","-5.90","-4.11","-5.43","-4.58","-10.01",NA
"3963",1389,"Saint Peter's",2009,"MAAC","11","19","59.3","63.7","-4.37","-3.43","-10.71","2.32","-8.39",NA
"3964",1389,"Saint Peter's",2010,"MAAC","16","14","62.1","60.3","1.83","-4.57","-9.03","6.30","-2.73",NA
"3965",1389,"Saint Peter's",2011,"MAAC","20","14","60.9","60.1","0.79","-1.08","-8.05","7.77","-0.28",14
"3966",1389,"Saint Peter's",2012,"MAAC","5","26","58.0","69.0","-10.94","-2.44","-12.09","-1.28","-13.37",NA
"3967",1389,"Saint Peter's",2013,"MAAC","9","21","59.6","65.7","-6.13","-2.92","-9.44","0.38","-9.05",NA
"3968",1389,"Saint Peter's",2014,"MAAC","14","17","63.3","65.9","-2.61","-3.27","-10.37","4.49","-5.88",NA
"3969",1389,"Saint Peter's",2015,"MAAC","16","18","61.2","60.2","0.97","-3.92","-7.79","4.84","-2.95",NA
"3970",1389,"Saint Peter's",2016,"MAAC","14","16","65.5","66.2","-0.70","-4.30","-10.24","5.24","-5.00",NA
"3971",1389,"Saint Peter's",2017,"MAAC","23","13","66.0","60.8","5.19","-3.60","-9.99","11.59","1.60",NA
"3972",1390,"Stanford",2003,"Pac-10","24","9","72.5","67.6","4.88","8.37","4.81","8.45","13.25",4
"3973",1390,"Stanford",2004,"Pac-10","30","2","73.6","60.5","13.13","4.34","4.91","12.56","17.46",1
"3974",1390,"Stanford",2005,"Pac-10","18","13","70.1","68.8","1.26","8.13","4.30","4.80","9.10",8
"3975",1390,"Stanford",2006,"Pac-10","16","14","66.4","65.3","1.07","8.21","3.09","6.43","9.52",NA
"3976",1390,"Stanford",2007,"Pac-10","18","13","69.5","67.1","2.42","9.06","5.44","5.72","11.16",11
"3977",1390,"Stanford",2008,"Pac-10","28","8","70.9","61.6","9.36","6.95","5.60","10.71","16.31",3
"3978",1390,"Stanford",2009,"Pac-10","20","14","73.2","68.6","4.59","6.91","9.03","1.55","10.58",NA
"3979",1390,"Stanford",2010,"Pac-10","14","18","69.1","69.9","-0.78","6.50","3.68","2.03","5.71",NA
"3980",1390,"Stanford",2011,"Pac-10","15","16","66.4","65.2","1.23","5.17","0.13","6.26","6.40",NA
"3981",1390,"Stanford",2012,"Pac-12","26","11","71.8","63.2","8.65","3.99","6.49","6.15","12.64",NA
"3982",1390,"Stanford",2013,"Pac-12","19","15","70.5","66.5","4.03","7.37","7.19","4.21","11.40",NA
"3983",1390,"Stanford",2014,"Pac-12","23","13","72.7","68.3","4.42","9.00","6.68","6.74","13.42",10
"3984",1390,"Stanford",2015,"Pac-12","24","13","72.3","67.3","5.00","7.33","8.60","3.73","12.33",NA
"3985",1390,"Stanford",2016,"Pac-12","15","15","69.6","70.4","-0.77","10.41","1.15","6.91","8.06",NA
"3986",1390,"Stanford",2017,"Pac-12","14","17","69.7","71.1","-1.35","8.59","1.00","5.39","6.39",NA
"3987",1391,"Stetson",2003,"A-Sun (South)","7","20","68.7","78.0","-9.30","-4.84","0.37","-14.64","-14.28",NA
"3988",1391,"Stetson",2004,"A-Sun","12","15","68.0","72.5","-4.56","-3.87","-5.82","-4.41","-10.23",NA
"3989",1391,"Stetson",2005,"A-Sun","10","17","66.3","72.4","-6.04","-6.23","-6.73","-6.23","-12.96",NA
"3990",1391,"Stetson",2006,"A-Sun","14","18","66.5","69.3","-2.78","-8.37","-9.16","-2.82","-11.98",NA
"3991",1391,"Stetson",2007,"A-Sun","11","20","66.3","72.4","-6.10","-3.86","-6.85","-7.00","-13.86",NA
"3992",1391,"Stetson",2008,"A-Sun","16","16","65.3","68.3","-2.94","-5.67","-9.61","-1.81","-11.42",NA
"3993",1391,"Stetson",2009,"A-Sun","13","17","66.3","68.6","-2.30","1.17","-2.33","-4.56","-6.88",NA
"3994",1391,"Stetson",2010,"A-Sun","7","22","60.1","72.3","-12.17","-2.14","-10.99","-6.63","-17.62",NA
"3995",1391,"Stetson",2011,"A-Sun","8","23","64.1","71.9","-7.81","-2.86","-4.83","-5.90","-10.73",NA
"3996",1391,"Stetson",2012,"A-Sun","9","20","72.0","78.4","-6.41","-0.66","2.95","-10.44","-7.48",NA
"3997",1391,"Stetson",2013,"A-Sun","15","16","70.3","71.5","-1.23","-4.45","0.73","-7.18","-6.45",NA
"3998",1391,"Stetson",2014,"A-Sun","7","24","61.8","72.6","-10.84","-4.97","-11.62","-4.19","-15.81",NA
"3999",1391,"Stetson",2015,"A-Sun","9","22","66.6","73.9","-7.29","-6.68","-5.98","-10.24","-16.22",NA
"4000",1391,"Stetson",2016,"A-Sun","12","22","80.3","82.6","-2.29","-4.35","1.35","-12.13","-10.78",NA
"4001",1391,"Stetson",2017,"A-Sun","11","21","77.2","82.9","-5.72","-5.45","-0.78","-13.43","-14.21",NA
"4002",1392,"Stony Brook",2003,"AEC","13","15","66.3","66.0","0.25","-5.89","-7.32","-1.77","-9.08",NA
"4003",1392,"Stony Brook",2004,"AEC","10","20","62.6","67.6","-5.07","-6.48","-6.83","-4.71","-11.55",NA
"4004",1392,"Stony Brook",2005,"AEC","12","17","61.8","65.8","-3.93","-4.66","-7.11","-1.49","-8.59",NA
"4005",1392,"Stony Brook",2006,"AEC","4","24","58.2","68.8","-10.64","-3.02","-10.19","-3.47","-13.66",NA
"4006",1392,"Stony Brook",2007,"AEC","9","20","59.9","64.3","-4.45","-5.55","-10.02","-0.28","-10.30",NA
"4007",1392,"Stony Brook",2008,"AEC","7","23","61.2","66.6","-5.37","-6.50","-11.11","-1.25","-12.36",NA
"4008",1392,"Stony Brook",2009,"AEC","16","14","65.0","60.9","4.10","-6.49","-5.93","1.11","-4.82",NA
"4009",1392,"Stony Brook",2010,"AEC","22","10","68.9","64.0","4.94","-7.64","-3.11","-0.53","-3.64",NA
"4010",1392,"Stony Brook",2011,"AEC","15","17","61.0","60.4","0.53","-6.20","-9.93","3.08","-6.85",NA
"4011",1392,"Stony Brook",2012,"AEC","22","10","66.4","59.1","7.28","-6.22","-4.63","4.18","-0.45",NA
"4012",1392,"Stony Brook",2013,"AEC","25","8","68.0","57.5","10.52","-4.12","-0.87","6.46","5.60",NA
"4013",1392,"Stony Brook",2014,"AEC","23","11","71.4","66.3","5.09","-6.47","-1.16","-0.55","-1.71",NA
"4014",1392,"Stony Brook",2015,"AEC","23","12","65.4","60.1","5.37","-4.03","-2.49","2.46","-0.03",NA
"4015",1392,"Stony Brook",2016,"AEC","26","7","76.2","64.1","12.12","-5.28","-1.06","4.81","3.75",13
"4016",1392,"Stony Brook",2017,"AEC","18","14","69.2","68.9","0.34","-5.05","-5.77","1.06","-4.71",NA
"4017",1393,"Syracuse",2003,"Big East (West)","30","5","79.6","69.6","10.00","9.02","14.27","4.75","19.02",3
"4018",1393,"Syracuse",2004,"Big East","23","8","73.1","67.6","5.45","7.61","7.99","5.07","13.06",5
"4019",1393,"Syracuse",2005,"Big East","27","7","74.9","64.6","10.32","6.83","9.18","6.77","15.95",4
"4020",1393,"Syracuse",2006,"Big East","23","12","72.4","68.9","3.51","8.16","8.15","3.53","11.68",5
"4021",1393,"Syracuse",2007,"Big East","24","11","75.6","68.0","7.57","6.47","10.64","3.40","14.04",NA
"4022",1393,"Syracuse",2008,"Big East","21","14","79.0","74.3","4.69","7.96","12.91","-0.27","12.65",NA
"4023",1393,"Syracuse",2009,"Big East","28","10","80.2","71.7","8.45","9.48","16.69","0.54","17.24",3
"4024",1393,"Syracuse",2010,"Big East","30","5","80.9","66.4","14.51","7.21","14.90","6.82","21.72",1
"4025",1393,"Syracuse",2011,"Big East","27","8","73.4","63.3","10.06","8.79","9.39","9.45","18.85",3
"4026",1393,"Syracuse",2012,"Big East","34","3","74.1","61.0","13.11","8.02","11.14","9.99","21.12",1
"4027",1393,"Syracuse",2013,"Big East","30","10","70.4","58.7","11.73","8.57","8.12","12.18","20.30",4
"4028",1393,"Syracuse",2014,"ACC","28","6","68.0","59.2","8.79","7.25","2.13","13.92","16.05",3
"4029",1393,"Syracuse",2015,"ACC","18","13","67.6","63.4","4.23","7.68","4.60","7.31","11.91",NA
"4030",1393,"Syracuse",2016,"ACC","23","14","70.0","65.1","4.86","9.75","2.69","11.93","14.62",10
"4031",1393,"Syracuse",2017,"ACC","19","15","76.3","71.1","5.24","8.47","8.33","5.37","13.70",NA
"4032",1394,"Texas A&M-Corpus Christi",2003,"Ind","14","15","76.0","77.5","-1.48","-5.25","2.27","-12.22","-9.95",NA
"4033",1394,"Texas A&M-Corpus Christi",2004,"Ind","15","11","73.1","70.8","2.35","-4.64","-0.88","-4.85","-5.73",NA
"4034",1394,"Texas A&M-Corpus Christi",2005,"Ind","20","8","75.1","64.9","10.14","-5.48","0.71","-0.79","-0.08",NA
"4035",1394,"Texas A&M-Corpus Christi",2006,"Ind","20","8","82.4","67.4","15.04","-5.70","7.13","-4.17","2.96",NA
"4036",1394,"Texas A&M-Corpus Christi",2007,"Southland (West)","26","7","79.2","69.8","9.48","-4.80","6.79","-3.72","3.07",15
"4037",1394,"Texas A&M-Corpus Christi",2008,"Southland (West)","9","20","64.0","70.0","-5.97","-2.82","-7.70","-1.51","-9.21",NA
"4038",1394,"Texas A&M-Corpus Christi",2009,"Southland (West)","18","15","68.3","67.5","0.82","-1.46","-3.31","-0.18","-3.49",NA
"4039",1394,"Texas A&M-Corpus Christi",2010,"Southland (West)","17","15","68.3","66.2","2.03","-2.83","-3.99","1.94","-2.05",NA
"4040",1394,"Texas A&M-Corpus Christi",2011,"Southland (West)","10","21","62.7","70.8","-8.10","-2.09","-9.33","-2.98","-12.31",NA
"4041",1394,"Texas A&M-Corpus Christi",2012,"Southland (West)","6","24","58.5","67.7","-9.17","-3.04","-9.80","-2.40","-12.21",NA
"4042",1394,"Texas A&M-Corpus Christi",2013,"Southland","6","23","60.2","67.7","-7.45","-3.65","-9.50","-2.26","-11.76",NA
"4043",1394,"Texas A&M-Corpus Christi",2014,"Southland","18","16","69.1","68.0","1.12","-6.69","-7.17","0.76","-6.41",NA
"4044",1394,"Texas A&M-Corpus Christi",2015,"Southland","20","14","66.6","64.5","2.18","-6.43","-5.66","0.08","-5.58",NA
"4045",1394,"Texas A&M-Corpus Christi",2016,"Southland","25","8","73.6","69.9","3.64","-5.44","-2.85","-0.33","-3.18",NA
"4046",1394,"Texas A&M-Corpus Christi",2017,"Southland","24","12","75.4","71.5","3.92","-5.79","-1.84","-1.13","-2.97",NA
"4047",1395,"Texas Christian",2003,"CUSA (National)","9","19","76.6","80.4","-3.79","4.22","8.22","-7.78","0.44",NA
"4048",1395,"Texas Christian",2004,"CUSA","12","17","66.9","70.5","-3.59","4.98","1.05","0.34","1.39",NA
"4049",1395,"Texas Christian",2005,"CUSA","21","14","70.4","68.1","2.23","3.54","3.11","2.31","5.43",NA
"4050",1395,"Texas Christian",2006,"MWC","6","25","62.2","69.9","-7.65","3.50","-4.67","0.56","-4.11",NA
"4051",1395,"Texas Christian",2007,"MWC","13","17","63.1","66.8","-3.70","2.11","-4.71","3.13","-1.59",NA
"4052",1395,"Texas Christian",2008,"MWC","14","16","67.9","67.8","0.10","-0.37","-0.25","-0.68","-0.92",NA
"4053",1395,"Texas Christian",2009,"MWC","14","17","63.8","64.1","-0.32","3.96","-2.19","4.42","2.23",NA
"4054",1395,"Texas Christian",2010,"MWC","13","19","67.8","70.9","-3.13","4.15","-0.25","0.00","-0.25",NA
"4055",1395,"Texas Christian",2011,"MWC","11","22","67.3","70.2","-2.97","3.93","0.71","0.26","0.96",NA
"4056",1395,"Texas Christian",2012,"MWC","18","15","72.2","72.1","0.09","3.44","6.71","-5.00","1.72",NA
"4057",1395,"Texas Christian",2013,"Big 12","11","21","55.0","62.6","-7.53","4.41","-10.70","6.43","-4.27",NA
"4058",1395,"Texas Christian",2014,"Big 12","9","22","63.6","72.5","-8.84","7.90","-4.07","2.74","-1.33",NA
"4059",1395,"Texas Christian",2015,"Big 12","18","15","68.2","62.4","5.79","5.32","3.86","7.24","11.10",NA
"4060",1395,"Texas Christian",2016,"Big 12","12","21","66.9","71.5","-4.55","8.62","-0.78","4.86","4.07",NA
"4061",1395,"Texas Christian",2017,"Big 12","24","15","74.7","69.7","5.03","10.95","7.12","8.52","15.64",NA
"4062",1396,"Temple",2003,"A-10 (East)","18","16","66.6","66.1","0.50","6.66","0.17","6.99","7.16",NA
"4063",1396,"Temple",2004,"A-10 (East)","15","14","65.1","64.7","0.41","5.16","-1.03","6.60","5.58",NA
"4064",1396,"Temple",2005,"A-10 (East)","16","14","63.8","61.4","2.37","4.31","-1.92","8.60","6.68",NA
"4065",1396,"Temple",2006,"A-10","17","15","62.6","59.6","3.03","5.19","-1.88","10.10","8.22",NA
"4066",1396,"Temple",2007,"A-10","12","18","75.0","74.1","0.97","1.91","6.91","-4.03","2.88",NA
"4067",1396,"Temple",2008,"A-10","21","13","72.3","68.7","3.59","4.57","5.05","3.11","8.16",12
"4068",1396,"Temple",2009,"A-10","22","12","68.6","63.5","5.15","3.90","1.28","7.77","9.05",11
"4069",1396,"Temple",2010,"A-10","29","6","64.9","56.8","8.17","4.27","-2.60","15.04","12.44",5
"4070",1396,"Temple",2011,"A-10","26","8","70.6","62.5","8.12","4.23","3.97","8.38","12.35",7
"4071",1396,"Temple",2012,"A-10","24","8","75.0","69.5","5.50","4.94","9.09","1.35","10.44",5
"4072",1396,"Temple",2013,"A-10","24","10","72.2","67.9","4.32","5.20","6.77","2.75","9.52",9
"4073",1396,"Temple",2014,"AAC","9","22","73.9","78.1","-4.19","6.88","7.19","-4.50","2.69",NA
"4074",1396,"Temple",2015,"AAC","26","11","65.8","61.2","4.68","3.52","1.69","6.51","8.20",NA
"4075",1396,"Temple",2016,"AAC","21","12","68.7","67.6","1.12","6.57","0.52","7.17","7.69",10
"4076",1396,"Temple",2017,"AAC","16","16","70.9","71.2","-0.25","5.09","2.72","2.12","4.84",NA
"4077",1397,"Tennessee",2003,"SEC (East)","17","12","68.3","66.3","2.00","7.88","2.51","7.37","9.88",NA
"4078",1397,"Tennessee",2004,"SEC (East)","15","14","71.1","70.9","0.21","7.18","5.50","1.88","7.39",NA
"4079",1397,"Tennessee",2005,"SEC (East)","14","17","69.0","68.9","0.10","8.37","4.66","3.81","8.47",NA
"4080",1397,"Tennessee",2006,"SEC (East)","22","8","80.4","73.5","6.97","7.76","15.85","-1.12","14.73",2
"4081",1397,"Tennessee",2007,"SEC (East)","24","11","80.9","75.1","5.83","9.15","15.77","-0.80","14.97",5
"4082",1397,"Tennessee",2008,"SEC (East)","31","5","81.8","70.0","11.86","7.84","15.69","2.73","18.41",2
"4083",1397,"Tennessee",2009,"SEC (East)","21","13","78.4","72.5","5.88","7.71","11.93","1.67","13.60",9
"4084",1397,"Tennessee",2010,"SEC (East)","28","9","73.5","65.2","8.30","7.75","7.86","8.19","16.05",6
"4085",1397,"Tennessee",2011,"SEC (East)","19","15","69.9","67.5","2.35","8.73","5.20","5.89","11.08",9
"4086",1397,"Tennessee",2012,"SEC","19","15","68.8","65.2","3.59","6.58","3.50","5.99","9.49",NA
"4087",1397,"Tennessee",2013,"SEC","20","13","66.3","63.4","2.97","6.03","3.40","5.60","9.00",NA
"4088",1397,"Tennessee",2014,"SEC","24","13","72.2","61.7","10.51","7.84","5.88","11.46","17.34",11
"4089",1397,"Tennessee",2015,"SEC","16","16","63.3","64.2","-0.94","8.16","0.17","7.06","7.23",NA
"4090",1397,"Tennessee",2016,"SEC","15","19","75.1","75.2","-0.06","7.86","5.80","2.00","7.80",NA
"4091",1397,"Tennessee",2017,"SEC","16","16","74.5","73.0","1.50","10.18","6.45","4.83","11.28",NA
"4092",1398,"Tennessee State",2003,"OVC","2","25","73.2","91.5","-18.26","-3.51","-1.23","-22.70","-23.93",NA
"4093",1398,"Tennessee State",2004,"OVC","7","21","69.0","77.8","-8.82","-1.91","-2.36","-9.05","-11.41",NA
"4094",1398,"Tennessee State",2005,"OVC","14","17","75.4","78.1","-2.68","-1.25","5.04","-9.55","-4.50",NA
"4095",1398,"Tennessee State",2006,"OVC","13","15","69.5","69.7","-0.18","-5.36","-1.67","-4.21","-5.87",NA
"4096",1398,"Tennessee State",2007,"OVC","12","20","64.5","69.4","-4.91","-5.69","-7.30","-4.52","-11.82",NA
"4097",1398,"Tennessee State",2008,"OVC","15","17","75.1","75.6","-0.47","-5.65","1.97","-8.93","-6.95",NA
"4098",1398,"Tennessee State",2009,"OVC","12","18","72.8","78.4","-5.60","-4.47","-0.29","-10.50","-10.79",NA
"4099",1398,"Tennessee State",2010,"OVC","9","23","67.3","74.2","-6.88","-2.69","-2.95","-6.62","-9.57",NA
"4100",1398,"Tennessee State",2011,"OVC","14","16","68.1","68.0","0.13","-4.73","-2.63","-4.49","-7.12",NA
"4101",1398,"Tennessee State",2012,"OVC","20","13","68.2","66.6","1.55","-2.73","-1.45","-1.60","-3.06",NA
"4102",1398,"Tennessee State",2013,"OVC (East)","18","15","71.5","69.9","1.58","-1.30","2.04","-4.22","-2.17",NA
"4103",1398,"Tennessee State",2014,"OVC (East)","5","25","68.7","75.5","-6.80","-1.99","-5.06","-4.75","-9.82",NA
"4104",1398,"Tennessee State",2015,"OVC (East)","5","26","57.8","68.1","-10.26","-2.38","-12.02","-2.91","-14.93",NA
"4105",1398,"Tennessee State",2016,"OVC (East)","20","11","73.3","68.8","4.48","-5.30","-2.85","1.03","-1.81",NA
"4106",1398,"Tennessee State",2017,"OVC (East)","17","13","71.1","67.7","3.40","-2.96","-4.94","3.38","-1.57",NA
"4107",1399,"Tennessee Tech",2003,"OVC","20","12","75.7","68.7","7.00","-2.96","0.61","0.16","0.77",NA
"4108",1399,"Tennessee Tech",2004,"OVC","13","15","76.8","75.9","0.86","-2.75","2.96","-9.19","-6.23",NA
"4109",1399,"Tennessee Tech",2005,"OVC","18","11","74.1","68.8","5.31","-5.01","0.49","-3.34","-2.86",NA
"4110",1399,"Tennessee Tech",2006,"OVC","19","12","73.0","71.4","1.65","-4.60","0.12","-5.58","-5.46",NA
"4111",1399,"Tennessee Tech",2007,"OVC","19","13","75.1","71.7","3.41","-4.85","3.21","-5.86","-2.65",NA
"4112",1399,"Tennessee Tech",2008,"OVC","13","19","75.3","74.7","0.66","-6.87","0.12","-8.07","-7.95",NA
"4113",1399,"Tennessee Tech",2009,"OVC","12","18","73.6","73.0","0.67","-4.68","1.30","-7.94","-6.64",NA
"4114",1399,"Tennessee Tech",2010,"OVC","15","17","74.2","77.3","-3.09","-2.51","2.53","-12.11","-9.58",NA
"4115",1399,"Tennessee Tech",2011,"OVC","20","13","74.6","69.9","4.70","-5.77","1.73","-7.37","-5.64",NA
"4116",1399,"Tennessee Tech",2012,"OVC","19","14","71.7","71.4","0.24","-3.06","1.61","-5.41","-3.81",NA
"4117",1399,"Tennessee Tech",2013,"OVC (East)","12","17","64.8","67.3","-2.52","-3.31","-6.21","-3.47","-9.68",NA
"4118",1399,"Tennessee Tech",2014,"OVC (East)","17","16","72.0","72.0","0.00","-4.57","-3.52","-4.57","-8.09",NA
"4119",1399,"Tennessee Tech",2015,"OVC (East)","12","18","70.6","69.8","0.77","-3.99","0.02","-6.51","-6.49",NA
"4120",1399,"Tennessee Tech",2016,"OVC (East)","19","12","77.9","75.5","2.45","-3.66","2.52","-5.73","-3.21",NA
"4121",1399,"Tennessee Tech",2017,"OVC (East)","12","20","72.4","73.1","-0.72","-4.17","-4.21","-3.38","-7.60",NA
"4122",1400,"Texas",2003,"Big 12","26","7","79.3","69.7","9.64","9.27","14.31","4.60","18.91",1
"4123",1400,"Texas",2004,"Big 12","25","8","76.6","66.5","10.12","8.40","10.46","8.06","18.52",3
"4124",1400,"Texas",2005,"Big 12","20","11","76.9","68.5","8.39","7.56","10.90","4.60","15.49",8
"4125",1400,"Texas",2006,"Big 12","30","7","75.2","60.3","14.89","6.99","10.42","11.47","21.89",2
"4126",1400,"Texas",2007,"Big 12","25","10","81.7","72.2","9.49","6.12","14.84","0.77","15.60",4
"4127",1400,"Texas",2008,"Big 12","31","7","75.5","64.9","10.55","8.59","9.93","8.20","18.13",2
"4128",1400,"Texas",2009,"Big 12","23","12","72.3","65.6","6.74","8.09","6.31","8.52","14.83",7
"4129",1400,"Texas",2010,"Big 12","24","10","81.2","70.0","11.18","7.38","15.28","3.28","18.56",8
"4130",1400,"Texas",2011,"Big 12","28","8","75.0","62.2","12.86","7.96","9.52","11.30","20.82",4
"4131",1400,"Texas",2012,"Big 12","20","14","72.6","66.8","5.88","8.12","8.00","6.00","14.00",11
"4132",1400,"Texas",2013,"Big 12","16","18","65.6","65.6","-0.09","6.55","1.83","5.03","6.85",NA
"4133",1400,"Texas",2014,"Big 12","24","11","74.2","70.7","3.51","9.15","7.27","5.40","12.67",7
"4134",1400,"Texas",2015,"Big 12","20","14","67.4","60.3","7.09","9.07","5.33","10.83","16.16",11
"4135",1400,"Texas",2016,"Big 12","20","13","71.4","68.3","3.09","11.71","4.13","10.67","14.80",6
"4136",1400,"Texas",2017,"Big 12","11","22","67.1","68.9","-1.76","12.75","0.36","10.63","10.99",NA
"4137",1401,"Texas A&M",2003,"Big 12","14","14","72.0","73.2","-1.25","7.23","5.72","0.26","5.98",NA
"4138",1401,"Texas A&M",2004,"Big 12","7","21","71.9","76.4","-4.54","3.03","4.17","-5.67","-1.51",NA
"4139",1401,"Texas A&M",2005,"Big 12","21","10","73.6","63.5","10.06","5.19","6.66","6.49","13.15",NA
"4140",1401,"Texas A&M",2006,"Big 12","22","9","68.7","60.3","8.42","4.77","2.29","10.90","13.19",12
"4141",1401,"Texas A&M",2007,"Big 12","27","7","75.6","59.4","16.15","5.13","9.34","11.94","21.27",3
"4142",1401,"Texas A&M",2008,"Big 12","25","11","70.8","61.6","9.22","7.46","4.82","11.38","16.20",9
"4143",1401,"Texas A&M",2009,"Big 12","24","10","71.8","67.1","4.68","6.13","4.94","5.58","10.52",9
"4144",1401,"Texas A&M",2010,"Big 12","24","10","71.4","64.5","6.88","9.80","5.70","9.54","15.24",5
"4145",1401,"Texas A&M",2011,"Big 12","24","9","68.3","60.9","7.42","5.94","2.24","10.38","12.62",7
"4146",1401,"Texas A&M",2012,"Big 12","14","18","61.1","61.5","-0.38","6.54","-3.58","9.15","5.57",NA
"4147",1401,"Texas A&M",2013,"SEC","18","15","63.7","62.1","1.64","4.86","-0.87","7.36","6.50",NA
"4148",1401,"Texas A&M",2014,"SEC","18","16","64.7","62.8","1.88","3.62","-3.64","9.14","5.50",NA
"4149",1401,"Texas A&M",2015,"SEC","21","12","67.8","62.9","4.82","5.91","3.69","7.04","10.73",NA
"4150",1401,"Texas A&M",2016,"SEC","28","9","76.4","66.4","10.00","8.45","7.66","10.80","18.45",3
"4151",1401,"Texas A&M",2017,"SEC","16","15","70.2","67.8","2.39","7.97","0.05","10.30","10.36",NA
"4152",1402,"Texas State",2003,"Southland","17","12","72.6","67.3","5.24","-7.59","-0.24","-4.21","-4.45",NA
"4153",1402,"Texas State",2004,"Southland","13","15","69.0","69.0","0.00","-7.01","-6.00","-3.19","-9.19",NA
"4154",1402,"Texas State",2005,"Southland","14","14","68.4","69.1","-0.79","-5.52","-6.62","-3.13","-9.75",NA
